id,Timestamp,Original statement,Actor,Restated,Date of publication,Source URL,Source name,Source type,Year,X,Y,Issue,filter,Opinion,Opinion
11,1/13/2025 11:48:21,"Energiø Bornholm: En god investering i Danmarks og Europas fremtid

I jule- og nytårstiden, hvor fællesskabet er i højsædet, og hvor vi reflekterer over vores fælles fremtid, er det værd at sætte fokus på projekter, der rækker ud over vores tid og skaber værdi for kommende generationer. Sammen med Troels Ranis, vicedirektør i DI Energi, har jeg derfor skrevet et debatindlæg i Jyllands-Posten om Energiø Bornholm og projektets betydning for vores fælles fremtid.

Vi har samlet vores perspektiver i tre bundlinjer for Energiø Bornholm:

 Klimamæssigt: Projektet vil i sig selv fortrænge 3 mio. tons CO2 om året, men endnu vigtigere bane vejen for flere energiøer, der er afgørende for den grønne omstilling i EU.

 Industripolitisk: Bornholm vil som eksisterende ø være den ideelle testplatform for fremtidens energiøer. Det vil give danske virksomheder en innovationsmæssig fordel i udviklingen af energiø-teknologier.

 Sikkerhedspolitisk: Energiø Bornholm vil med sin kombination af elhandelsforbindelse og store mængder grøn energi være et vigtigt skridt mod at frigøre EU fra russisk energi. Som det er tilfældet med klimaeffekterne, er projektet som et af de største klimaprojekter nogensinde betydningsfuldt i sig selv. Men den største effekt ligger igen i, at projektet baner vejen for flere energiøer, som samlet set vil være afgørende for, at Europa kan blive selvforsynende med energi.

Derudover argumenterer vi også for, at projektet har gode chancer for at være en god forretning for Danmark. De nuværende beregninger viser godt nok en negativ samfundsøkonomi på 4 mia. kr., men det skyldes, at Energistyrelsens beregninger har svært ved at medregne de mange gevinster, som projektet har på grund af sin innovative karakter.",Other,"the energy island bornholm project is a vital investment in the future of denmark and europe. the project offers significant benefits across three key areas:  

1. climate impact: the project will directly displace 3 million tons of co2 annually and pave the way for additional energy islands, which are critical to the eu's green transition.  

2. industrial policy: bornholm, as an existing island, is the ideal testing ground for future energy islands, providing danish companies with an innovation advantage in energy island technologies.  

3. security policy: with its combination of electricity trading connections and large-scale green energy production, energy island bornholm is a crucial step toward reducing the eu's dependency on russian energy. the project's significance lies not only in its immediate impact but in its ability to enable further energy island development, essential for achieving europe's energy self-sufficiency.  

moreover, despite current projections showing a societal economic loss of 4 billion dkk, this figure fails to account for the many long-term and innovative benefits of the project. energy island bornholm has strong potential to be a profitable venture for denmark.",1/1/2025,https://dk.linkedin.com/posts/søren-møller-christensen-552800_debatten-om-energiø-bornholm-savner-perspektiv-activity-7278083599617130496-jxur,LinkedIn,Social media,2025,-2129.907959,-606.499329,Are energy islands a good investment for innovation and economic growth?,True,positive,positive
12,1/13/2025 11:49:58,"I dag fik jeg lov til at foretræde for Klima-, Energi- og Forsyningsudvalget på Christiansborg.

Vi har med Energiø Bornholm alletiders mulighed for at skabe et udstillingsvindue til resten af verden, samtidig med at vi giver Bornholms udvikling et boost, skaffer flere arbejds- og uddannelsespladser, tiltrækker innovation og nye kompetencer i et omfang, der aldrig tidligere er sket på Bornholm.

Det skal være med til at sikre, at vi har råd til gode skoler, børnehaver og plejehjem, og at vi afleverer en bedre og mere bæredygtig verden til de kommende generationer 😊❤️
Et kvarter er ikke lang tid, når man har meget på hjerte, men der blev lyttet, og jeg fik afleveret Bornholms budskaber om muligheder for kompensation, når vi lægger jord til Energiø Bornholm, lige som der skal tænkes miljø, udvikling, innovation og meget andet ind i arbejdet.

Jeg blev flankeret af min kommunaldirektør Sine Sunesen, konst. direktør for Baltic Energy Island, Søren Møller Christensen, og bestyrelsesmedlem i DI Bornholm og direktør for Bornholms Energi & Forsyning, Claus M. Andersen. 

Claus kunne ikke nå at være med på billedet, da han skulle nå et fly og ikke ville risikere samme skæbne som mig sidste fredag 😄

Tak til udvalget for at give os tiden til at komme med vores input 😊🤗","Jacob Trøst, mayor of Bornholm","bornholm has a unique opportunity with the energy island project to create a global showcase, while significantly boosting bornholm's development. this initiative can provide more jobs, education opportunities, innovation, and attract new expertise to bornholm at an unprecedented scale. these advancements will help ensure that bornholm can afford quality schools, childcare, and eldercare facilities, and leave a better and more sustainable world for future generations.

i emphasized the importance of addressing compensation for bornholm as we provide land for the energy island, while ensuring the project incorporates considerations for the environment, development, and innovation. i had the opportunity to present bornholm's perspectives to the danish climate, energy, and utilities committee, and while the time was limited, i ensured our key messages were heard. 

i was supported by key representatives, including my municipal director sine sunesen, acting director for baltic energy island søren møller christensen, and board member of di bornholm and director of bornholms energi & forsyning, claus m. andersen. 

thank you to the committee for listening to our input and giving us the platform to share bornholm's vision for this transformative project.",1/13/2024,https://dk.linkedin.com/posts/jacob-tr%C3%B8st-8364b49a_i-dag-fik-jeg-lov-til-at-foretr%C3%A6de-for-klima-activity-7054845949734473729--oFF,LinkedIn,Social media,2024,-2745.28833,-731.049866,Who benefits socially and economically from energy islands? Is it fair?,True,positive,positive
13,1/13/2025 11:49:58,"Med en placering midt i Østersøen med gunstige hav- og vindforhold spiller Bornholm en helt central rolle i Danmarks grønne omstilling🌱 

Derfor besøgte klima-, energi- og forsyningsminister Lars Aagaard i dag Bornholm sammen med Lea Wermelin (S) og Peter Juel Jensen (V). 

Under besøget mødtes ministeren og MF'erne med Bornholms borgmester Jacob Trøst, gruppeformændene fra regionskommunens byråd og partnerskabet Baltic Energy Island for at drøfte, hvordan den kommende energiø kan understøtte Bornholms udvikling og skabe nye muligheder for bornholmerne. Dagen bød også på et besøg ved stedet for energiøens kommende landanlæg på øen. 

#dkpol #dkenergi #dkgreen","Danish climate, energy and utilities ministry","bornholm's strategic location in the baltic sea, combined with favorable marine and wind conditions, makes it a cornerstone of denmark’s green transition.  

to advance this effort, climate, energy, and utilities minister lars aagaard visited bornholm alongside lea wermelin (s) and peter juel jensen (v). during the visit, they met with bornholm’s mayor, jacob trøst, municipal council leaders, and the baltic energy island partnership. these discussions focused on how the upcoming energy island can support bornholm’s development and create new opportunities for its residents.  

the visit also included an on-site tour of the planned land-based facilities for the energy island.",1/13/2024,https://dk.linkedin.com/posts/ministry-of-climate-and-energy_dkpol-dkenergi-dkgreen-activity-7041061171986067457-2tRr,LinkedIn,Social media,2024,-2780.157471,-689.74762,Who benefits socially and economically from energy islands? Is it fair?,True,neither,neither
14,1/13/2025 11:50:26,"Energiøen i Nordsøen er skudt til hjørne fordi reguleringen ikke er på plads - men så er det da dejligt Nordjylland går foran og selv laver en energiø. Tak til Jens Peter Lunden og Allan Olesen  for spændende besøg på Grøngas i Hjørring. Green Hub Denmarks bestyrelse besøgte Grøngas , der har lavet egen “cirkulær” energi produktion ved at samlokalisere biogasanlæg , PTX , grøn strøm fra vindmøller og dermed producerer e brændstof. Ved at lade alle dele ligge sammen sparer man masser af transport og får prisen langt ned på grønt brændstof",LinkedIn user,"the energy island in the north sea has been delayed due to unresolved regulatory issues. however, it is inspiring to see north jutland taking the lead by creating its own energy island. during a visit to grøngas in hjørring, hosted by jens peter lunden and allan olesen, we explored a remarkable circular energy production system. grøngas has integrated biogas plants, power-to-x facilities, and green electricity from wind turbines to produce e-fuels efficiently. this co-location approach minimizes transportation needs and significantly reduces the cost of green fuel production.",9/13/2024,https://dk.linkedin.com/posts/lene-espersen_energiøen-i-nordsøen-er-skudt-til-hjørne-activity-7240652092716011521-UaFu,LinkedIn,Social media,2024,949.827637,177.854355,Bureaucracy and regulation,True,neither,neither
16,1/13/2025 11:55:26,"Vi skal selvfølgelig aflevere et bæredygtigt samfund til de næste generationer, men hvordan sikrer vi dén udvikling?

På besøg hos GreenLab Skive, hvor vi så, hvordan Skive Kommune i tide tog de nødvendige og modige beslutninger for at tiltrække og understøtte grønne virksomheder. 

De gode klimatiltag giver samtidig både arbejdspladser, udvikling og nye uddannelsesmuligheder.

Energiø Bornholm giver os en masse grøn strøm (et sted mellem 3 og 7 GigaWatt), når den står klar i 2030, og vi begynder at se nye muligheder for at udnytte og lagre, når vindmøllerne producerer mere strøm, end vi kan bruge. Så er der også energi til de dage vinden ikke blæser og vi behøver ikke længere se vindmøller stå stille i blæsevejr. 

Tak til de gode folk i Skive for at tage godt imod os 🤗👍

- og tak til alle jer, der havde lyst til at bruge tid og energi på at tage med og få inspiration til en bæredygtig udvikling på Bornholm (Bornholms Regionskommune, Bornholms Energi & Forsyning, kommunalpolikere, erhvervsfolk,  DTU - Technical University of Denmark, Port of Roenne A/S, Nexø Havn, Business Center Bornholm, DI Bornholm, Bornholms Landbrug og Fødevarer, SMV Bornholm, Offshore Center Bornholm, Baltic Energy Island, m.fl.) #energy #offshore #inspiration","Jacob Trøst, mayor of Bornholm","as mayor of bornholm, i fully support delivering a sustainable society to future generations, but we must ensure this development is pursued effectively. the energy island project on bornholm, slated to provide between 3 and 7 gigawatts of green electricity by 2030, is a crucial step in this direction. this project will enable us to harness and store surplus wind energy, ensuring a reliable energy supply even when the wind is not blowing. it also eliminates the inefficiency of idle wind turbines during optimal conditions. the energy island initiative is not just about energy but also about creating jobs, fostering development, and offering new educational opportunities. by learning from skive municipality's bold and timely decisions to attract green businesses, we can implement innovative solutions that drive sustainable development on bornholm. i am grateful to all partners, including bornholm’s regional municipality, energy providers, educational institutions, ports, business organizations, and local industries, for their dedication to making this vision a reality.",1/13/2024,https://dk.linkedin.com/posts/jacob-tr%C3%B8st-8364b49a_energy-offshore-inspiration-activity-7020790377984978944-kpKY,LinkedIn,Social media,2024,-2953.540283,-943.908997,Who benefits socially and economically from energy islands? Is it fair?,True,positive,positive
17,1/13/2025 11:56:02,"I takt med, at de oprindelige argumenter for Energiø Bornholm, som eksporteventyr og enorme indtægter, er faldet til jorden, er forsyningssikkerhed i stigende grad blevet et bærende argument for projektet. Problemet er bare, at det ikke er nok til at opveje den dårlige samfundsøkonomi. 

Den seneste rentabilitetsanalyse viser et samfundsøkonomisk underskud på hele 7 mia. kr., men meget tyder på, at underskuddet er blevet større, da udbuddet af selve vindmøllerne for nylig blev udskudt.

Til sammenligning giver et forsigtigt bud på gevinsterne ved øget forsyningssikkerhed en værdi på cirka 3 mia. kr. altså langt fra nok til at opveje det samfundsøkonomiske tab. 

Derudover er det primært udlandskablet til Tyskland, der bidrager til forsyningssikkerheden, og det er svært at forestille sig, at det ikke kunne fås billigere end via en omvej over Bornholm.

Dansk forsyningssikkerhed må derfor siges at være et dårligt argument for projektet.

Energiø Bornholm bidrager dog til den europæiske forsyningssikkerhed. Og derfor er det en politisk afvejning, som man i øvrigt bør stå ved og sige direkte til vælgerne, at man vil bede de danske skatteborgere om at betale for forsyningssikkerheden hos vores rige nabolande.",Kraka Economics,"the original arguments for energy island bornholm, such as promises of an export boom and massive revenues, have largely fallen apart. as a result, supply security has increasingly become the central justification for the project. however, this is insufficient to offset the poor socio-economic viability.  

the latest profitability analysis shows a socio-economic deficit of 7 billion dkk, and this deficit is likely to have grown due to the recent delay in the tender process for the wind turbines.  

by comparison, a conservative estimate places the benefits of improved supply security at around 3 billion dkk, which is far from enough to balance the socio-economic loss. moreover, the primary contributor to supply security is the cable to germany, which could almost certainly be implemented more cheaply without routing through bornholm.  

therefore, danish supply security is a weak argument for the project.  

energy island bornholm does contribute to european supply security, making this a political decision. politicians should openly acknowledge this and be transparent with voters that danish taxpayers are being asked to fund the energy security of wealthier neighboring countries.",12/13/2024,https://dk.linkedin.com/posts/kraka-economics_minister-har-fremhævet-særlig-gevinst-i-sit-activity-7270002947223134210-scYk,LinkedIn,Social media,2024,-1762.120239,-593.447327,Who benefits socially and economically from energy islands? Is it fair?,True,negative,negative
19,1/13/2025 12:00:54,"Bornholm er verdens første energiø! 

I forbindelse med #folkemødet var jeg forbi det gamle Elværk i Rønne, hvor DTU - Technical University of Denmark - sammen med partnere i Baltic Energy Island - arbejder på at etablere et ’residential college’ med forskning og uddannelse, og det er naturligt for os at tænke Livslang Læring ind. Jeg kan sagtens se for mig, at vi udvikler videre- og efteruddannelse med fokus på bæredygtige energisystemer, Power-to-X, havvindmøller og den grønne omstilling generelt – som inden længe finder sted på Bornholm med undervisning og 'hands-on' komponenter, hvor man ser det hele ’on site’. Vi sejler da ud og ser havvindmøller…

Med etableringen af Bornholm som verdens første energiø i stor skala og havvindmølleparker i Østersøen, bliver det muligt teste fremtidens grønne teknologier på Bornholm, som et levende energilaboratorium. Og mens Bornholm som energiø tager form er det planen, at det historiske Rønne Elværk bliver omdannet til et levende hus for studerende, forskere og virksomheder. 

Det kan godt være, at bygningen lige nu står lidt råt, men potentialet er enormt!",Other,"bornholm is the world’s first energy island!  

during folkemødet, i visited the old power plant in rønne, where the technical university of denmark (dtu) and partners from baltic energy island are working to establish a ‘residential college’ focused on research and education. it is natural for us to integrate lifelong learning into this initiative. i envision the development of further education and training programs with a focus on sustainable energy systems, power-to-x, offshore wind turbines, and the broader green transition. these programs will soon take place on bornholm, incorporating both teaching and hands-on components where participants can experience these technologies directly on-site, including trips to see offshore wind turbines.  

with the establishment of bornholm as the world’s first large-scale energy island and offshore wind farms in the baltic sea, it will be possible to test future green technologies on bornholm as a living energy laboratory. as bornholm evolves into an energy island, the historic rønne power plant is set to be transformed into a dynamic hub for students, researchers, and companies.  

although the building currently appears a bit raw, the potential for this project is enormous!",1/13/2024,https://dk.linkedin.com/posts/carolinearends1_folkemødet-balticenergyisland-dtudk-activity-7076453874617700352-z6gT,LinkedIn,Social media,2024,-2827.571289,-660.003784,Power-to-X and energy storage,True,Positive,Positive
20,1/13/2025 12:03:47,"Det har været en begivenhedsrig uge i Baltic Energy Island og på Rønne Gl. Elværk i Rønne. I løbet af ugen har vi haft et væld af gæster. DTUs direktion besøgte os med fokus på, hvordan deres engagement på Bornholm kan udvides og forstærkes. Akademirådets udvalg for landskab og planlægning besøgte os med fokus på, hvordan vi planlægger for fremtidens energilandskaber, og med en gruppe af Dansk Metals formænd drøftede vi, hvordan vi sikrer nok kvalificeret arbejdskraft til den kommende erhvervsudvikling på Bornholm. 

Lige nu sidder jeg og forbereder mig til på mandag, hvor vi byder erhvervsminister Morten Bødskov velkommen sammen med vores lokale folketingspolitikere Lea Wermelin og Peter Juel Jensen og repræsentanter fra Danmarks Erhvervsfremmebestyrelse samt de ministerier og styrelser, som er en del af fyrtårnets partnerskab med staten. Vi skal besøge en række virksomheder, og vi skal drøfte, hvordan vi indfrier de store erhvervspotentialer, som Energiø Bornholm rummer for Bornholm og Danmark. Mere om det mandag - god weekend!

Tak for besøget til: Rasmus Larsen, Carsten Orth Gaarn-Larsen, Claus Nielsen, Caroline Arends, Stine Poulsen, Jacob Kamp, Camilla Berner, Maria Finn, Katrina Wiberg og Klaus Holm.

Og tak for samarbejdet til alle jer, som i løbet af ugen var med til at gøre Rønne Gl. Elværk til et samlingssted og innovationshub for energiøer: Lillian Rasch Madsen, Mads Boss, Christa Lodahl, Mette Skøt, Claus M. Andersen, Lars Nordahl Lemvigh, Morten Jeppesen, Allan Westh, Inge Prip, Lone Reppien Thomsen, Bornholms Museum, Mads Bay Møller, Anders Damgaard, Dorthe Skovgaard Lund, Elisabeth A.P. Eriksen, Mathias Kure med flere!",Other,"as the ceo of baltic energy island, i am actively engaged in advancing the danish ""energy island"" projects, with a particular focus on bornholm. this week, baltic energy island and rønne gl. elværk in rønne hosted numerous important visitors. we discussed key topics like expanding dtu's involvement on bornholm, planning future energy landscapes with the akademirådet's landscape and planning committee, and ensuring a skilled workforce to support upcoming industrial development on bornholm with dansk metal leaders. 

on monday, we will welcome business minister morten bødskov, local mps lea wermelin and peter juel jensen, representatives from denmark's business promotion board, and government entities involved in the energy hub partnership with the state. the agenda includes visits to various businesses and discussions on realizing the immense economic potential that the bornholm energy island offers to both bornholm and denmark.  

this week has demonstrated rønne gl. elværk’s role as a gathering place and innovation hub for energy islands. i am grateful for the participation and collaboration of all the guests and contributors who made this possible.",12/27/2024,https://www.linkedin.com/posts/anders-damgaard-5147805_balticenergyisland-gr%C3%B8nomstilling-activity-7100822929952649216-913m,LinkedIn,Social media,2024,-2697.925781,-616.874756,Who benefits socially and economically from energy islands? Is it fair?,True,positive,positive
21,1/13/2025 12:10:54,Så er muligheden der for at blive en del af realiseringen af Energiø Bornholm - det er stort og det er sjovt!,LinkedIn user,the opportunity to be part of the realization of the energy island bornholm project is now available. this is a significant and exciting initiative that offers a chance to contribute to one of denmark's ambitious energy transition projects.,1/13/2023,https://dk.linkedin.com/posts/annebollerup_generalist-med-politisk-t%C3%A6ft-til-et-af-danmarks-activity-6972834116987723776-VfEq,LinkedIn,Social media,2023,-2788.078857,-730.367065,None,True,positive,positive
23,1/13/2025 13:18:59,Industripolitisk: Bornholm vil som eksisterende ø være den ideelle testplatform for fremtidens energiøer. Det vil give danske virksomheder en innovationsmæssig fordel i udviklingen af energiø-teknologier.,Other,"industrially, bornholm, as an existing island, would be the ideal test platform for future energy islands. this would provide danish companies with an innovation advantage in the development of energy island technologies.",12/26/2024,https://www.linkedin.com/posts/s%C3%B8ren-m%C3%B8ller-christensen-552800_debatten-om-energi%C3%B8-bornholm-savner-perspektiv-activity-7278083599617130496-jxur?utm_source=share&utm_medium=member_desktop,LinkedIn,Social media,2024,-2788.280273,-702.101379,Are energy islands a good investment for innovation and economic growth?,True,Positive,Positive
24,1/13/2025 14:25:52,"Absolut et super spændende og helt nødvendigt projekt - massiv skala grøn energi - godt for klima, Danmark og Bornholm - et projekt der også adresserer overproduktion af strøm - krydser virkelig fingre for at det bliver til noget",Other,"the danish ""energy island"" projects are an absolutely exciting and critically necessary initiative. these projects involve massive-scale green energy, which will greatly benefit the climate, denmark, and bornholm. additionally, they address the challenge of electricity overproduction. i truly hope this project becomes a reality.",1/13/2020,https://dk.linkedin.com/posts/rasmuschristensen_uden-fortilf%C3%A6lde-gigantisk-vindm%C3%B8llepark-activity-6604481854970093568-O7F_,LinkedIn,Social media,2020,156.235092,302.47406,None,True,Positive,Positive
25,1/13/2025 14:48:13,"Så blev det til et besøg på Christiansborg (ja, der var faktisk andre end mig….) og foretræde for Klima, Energi og Forsyningsudvalget sammen med Borgmester Jacob Trøst, Kommunaldirektør Sine Sunesen og Konst. Dir. for Baltic Energy Island, Søren Møller Christensen. Jeg deltog som repræsentant for DI Bornholm.

Bornholm afleverede det budskab, at vi har alle muligheder for at gøre Energiø Bornholm til en succes! 

Projektet i sig selv, kan blive en succes med bred folkelig opbakning - hvis vi kan sikre lokal værdiskabelse.

Projektet kan blive en succes for Bornholm - hvis vi kan få skabt nye arbejdspladser og erhvervsudvikling rundt om projektet og dermed få skabt et langsigtet økonomisk bæredygtigt Bornholm.

Projektet kan blive en succes for Danmark, bidrage til indfrielse af vores klimamål og skabe grundlaget for det næste eksporteventyr - hvis vi sammen her ifbm verdens første energiø får fundet de teknologiske energiøsløsninger, der sikrer at projektet kan blive en rollemodel for hele Europa.

Vi er sådan set klar på Bornholm - OG så håber vi at vores landspolitikere deler visionen og er klar til at give os en lille hånd i ryggen. 

Med den rette starthjælp skal vi nok få skubbet den motor i gang på Bornholm, som kan indfri visionerne ovenfor. 🤞",Other,"bornholm has all the potential to make energy island bornholm a success.

the energy island project can gain broad public support if it ensures local value creation. for bornholm, success means fostering new jobs and business development around the project, contributing to a long-term economically sustainable future for the island. for denmark, the project could achieve national climate goals and lay the foundation for the next major export success by developing technological solutions for energy islands that serve as a model for all of europe.

bornholm is ready to take on this challenge, and the delegation expressed hope that national politicians share the vision and provide the necessary support to kickstart the project. with the right initial assistance, bornholm can drive forward the ambitions to realize these visions.",6/4/2024,https://dk.linkedin.com/posts/claus-m-andersen-771612_energi-dkpol-energi%C3%B8bornholm-activity-7054825202190282753-Gqyx,LinkedIn,Social media,2024,-2775.630371,-749.085144,Who benefits socially and economically from energy islands? Is it fair?,True,positive,positive
