id,Timestamp,Original statement,Actor,Restated,Date of publication,Source URL,Source name,Source type,Year,X,Y,Issue,filter,Opinion
5894,1/13/2025 12:56:18,"Jeg ved ikke om jeg skal være optimist nu? - Jeg har ligesom fået en indikation på at det er rigtigt at energi ø Bornholm er en omvej for elektricitet og derfor sikkert også en omvej for brintproduktion. - Jeg sidder desværre tilbage med fornemmelsen af at vi fordres med visioner om alt gode der vil ske, for at sluge at vi tilfældigvis bor et sted hvor et sted hvor modstand ikke i samme grad er målbar i mod de store industrianlæg man politisk drømmer om",Other,"i am unsure whether to feel optimistic about energy island bornholm. i now have reason to believe that energy island bornholm is an inefficient detour for both electricity distribution and hydrogen production. i also feel disillusioned because the public is being presented with grand visions of the benefits of this project, seemingly to mask the reality that the project is being placed in a location where local opposition to large industrial developments is less detectable or impactful.",12/7/2024,https://www.facebook.com/story.php/?story_fbid=1056826663120864&id=100063806191632,Facebook,Social media,2024,-3146.877197,-1138.942627,Who benefits socially and economically from energy islands? Is it fair?,True,negative
5895,1/13/2025 12:56:52,"""Flyt. Sælg. I dør af at være naboer til en 3 GW transformer. Jeg har set det før. Tag økonomitabet nu uanset hvad""",Other,move away. sell now. living as neighbors to a 3 gw transformer will kill you. i have witnessed this before. take the financial loss now no matter what.,6/12/2024,https://www.facebook.com/groups/396102112643961/posts/775061251414710/,Facebook,Social media,2024,-2751.937012,152.803085,Negative consequences for the local community,True,negative
5896,1/13/2025 12:57:10,"Energiø Bornholm er ""død"" - længe leve den grønne omstilling. Godt at der er blevet lukket elværker - vi kommer snart til at mangle strøm når sol og vind svigter os. Længe leve det politiske system, de ved bedst og forstår at forvalte vores fremtid på bedste måde. Ingen byder på vindmøller når de ikke kan tjene på at sælge strøm. Det er nu fakta i forbindelse med, at der ikke er indkommet nogen bud på havvind i Nordsøen.",Facebook user,"energy island bornholm is ""dead"" – long live the green transition. it’s great that power plants have been shut down – soon we will face power shortages when solar and wind energy fail us. long live the political system; they know best and know how to manage our future in the best way possible.  

no one bids on wind turbines when they can’t make a profit from selling electricity. this is now a fact, as no bids have been received for offshore wind in the north sea.",12/6/2024,https://www.facebook.com/groups/3387083998202587/posts/3885447095032939/,Facebook,Social media,2024,-2800.194824,-965.936707,Energy security: will we have a stable energy supply?,True,Negative
5898,1/13/2025 12:59:50,"Igen en ensidig, mangelfuld artikel fra TV2/Bornholm som, der lader til kun at have til formål at skabe unødig debat og splittelse blandt bornholmerne... Eller er det for bevidst at skabe folkelig modstand mod TREFOR? Elnettet har ikke brug for en ""overhaling"" som en del af Energiø-projektet. De 200 mio kroner skal alene bruges til at sammenkoble Energiø Bornholm med det bornholmske elnet. Det vil bl.a. skabe en større forsyningssikkerhed og samtidig gøre os uafhængige af det skrantende søkabel som i forvejen snart er underdimensioneret til det forbrug vi ser ind i fremadrettet. Udover at spare penge på vedligehold og/eller udbytning af søkablet til Sverige vil Energinet kunne spare mange penge ved at nedlægge det nødstrømsanlæg de betaler for at have stående stand-by - og netop derfor vil Energinet over en relativt kort årrække faktisk spare penge ved at det bornholmske elnet bliver koblet på Energiø projektet med dets indbyggede forbindelser til hhv. Sjælland og Tyskland (og måske Polen). Derfor giver det mening at kræve at, at staten dækker prisen for tilkoblingen. Selvom det måske ikke ligefrem er noget jeg som forbrugerrepræsentant hos EWII kan få direkte indflydelse på, så vil jeg gøre alt for at det bliver sådan.",Facebook user,"once again, a one-sided and inadequate article from tv2/bornholm, which seems to have the sole purpose of creating unnecessary debate and division among bornholm residents… or is it a deliberate attempt to stir public opposition against trefor?  

the power grid does not need an ""overhaul"" as part of the energy island project. the 200 million kroner is solely intended to connect energy island bornholm to the bornholm electricity grid. this connection will, among other benefits, enhance supply security and make us independent of the aging subsea cable, which is already nearing its capacity for the increasing consumption we are anticipating.  

in addition to saving on maintenance and/or replacement costs for the subsea cable to sweden, energinet will save significant funds by decommissioning the backup power plant currently on standby. this is precisely why energinet will, over a relatively short period, actually save money by connecting the bornholm grid to the energy island project, which includes built-in connections to zealand, germany, and potentially poland.  

this makes it logical to demand that the state covers the cost of the connection. although i may not have direct influence on this as a consumer representative at ewii, i will do everything i can to make it happen.",12/9/2024,https://www.facebook.com/groups/3387083998202587/posts/3888020938108888/,Facebook,Social media,2024,-2498.448242,-878.746521,How to finance the energy islands?,True,Neither
5900,1/13/2025 13:02:17,"Christer Knudsen arbejder i vindmøllebranchen og ser store muligheder i et vindeventyr på Bornholm, der i fremtiden får en central rolle i Østersøen som verdens første energiø.
Klimaminister Dan Jørgensen har besøgt Rønne Havn A/S, hvorfra vindmøller netop er udskibet til Kriegers Flak.",Other,"i work in the wind turbine industry and sees great opportunities in a wind energy adventure on bornholm, which will play a central role in the baltic sea as the world’s first energy island.",6/20/2021,https://www.facebook.com/klimaministeriet/videos/perspektiver-for-bornholm-som-energi%C3%B8/226000862466979/?locale=ps_AF,Facebook,Social media,2021,-2942.280762,-652.193542,Are energy islands a good investment for innovation and economic growth?,True,positive
5901,1/13/2025 13:04:23,"MÅ 2025 BLIVE ÆRLIGHEDENS ÅR!🤞🏻

Politikere har det med at pynte på tingene. Sådan er det også på Bornholm.

Vi hører konstant socialdemokrater, konservative og andre påstå at kommer energiø Bornholm - ja så bliver alt godt.

De kalder det erhvervspolitik, og italesætter Energiøen som Bornholm store redning, som skal gøre os fri fra sparekataloger og udligning.

Men er den det?🧐🤔

Bornholm modtager 1.300.000.000 (1,3 mia) i udligning og tilskud.

Selv de mest positive analyser giver Bornholm et afkast på Energiøen på cirka 60 mio. - i noget der minder om 2036 - og det er hvis man får gang i PTX.

Derfor er det faktisk en simpel løgn, når man italesætter Energiøen, som noget der skal gøre Bornholm mere økonomisk bæredygtig. Det vil faktisk kræve over 14.000 tilflyttere med en gennemsnitsindkomst på 350.000 - cirka 64.000 mere end bornholmerne har i dag. Kigger vi på samme gennemsnitsindkomst, så er tallet over 17.000 tilflyttere!😳🤯

Hvis befolkningen nogensinde skal have tilliden tilbage til politikerne, så kræver det at man tør tro på det der bliver sagt. Og derfor nytter det ikke noget at lyve!

Bornholm bliver ALDRIG selvforsynende økonomisk. Vi er afhængige af udligning - desværre.

Til gengæld er der rigtig meget økonomisk potentiale i at investere i bornholmerne. Potentialet i eksempelvis at højne trivslen blandt 10 procent folkeskoleeleverne kan estimeres til en øget kommunekasse-gevinst på minimum 83 mio. set udover et arbejdsliv. Dertil kan man så kigge på reducerede udgifter som konsekvens af den højnede trivsel.

Det er bornholmerne og deres velfærd, som skal bære os i fremtiden. Ikke fantasifulde projekter, som fjerner finansiering fra det vi ved virker.

Men til at starte med skal politikerne fortælle virkeligheden som den er - og ikke som de ønsker den skulle se ud.

Hvad synes du?",Other,"may 2025 be the year of honesty! 🤞🏻  

politicians have a tendency to sugarcoat things. that’s also the case on bornholm.  

we constantly hear social democrats, conservatives, and others claim that if energy island bornholm happens, everything will be great.  

they call it business policy and present the energy island as bornholm's great savior, which will free us from austerity measures and equalization payments.  

but is it really? 🧐🤔  

bornholm receives 1.3 billion kroner in equalization payments and subsidies annually.  

even the most optimistic analyses suggest that the energy island would yield a return of around 60 million kroner by approximately 2036—and that’s if the ptx industry gets off the ground.  

therefore, it’s simply a lie to present the energy island as something that will make bornholm economically sustainable. for that to happen, we’d need over 14,000 new residents with an average income of 350,000 kroner—about 64,000 more than the current average income on bornholm. if we stick to the current average income, the number rises to over 17,000 new residents! 😳🤯  

if people are ever to regain trust in politicians, it requires believing in what is being said. that means no more lies!  

bornholm will never be economically self-sufficient. we are dependent on equalization payments—unfortunately.  

however, there is tremendous economic potential in investing in the people of bornholm. for example, improving the well-being of just 10 percent of public school students could generate a minimum of 83 million kroner in municipal revenue over a lifetime. on top of that, we would see reduced expenses as a result of improved well-being.  

the future of bornholm depends on its people and their welfare—not on fanciful projects that divert funding away from what we know works.  

but to start, politicians need to tell the truth as it is—not as they wish it were.  

what do you think?",12/26/2024,https://www.facebook.com/ReneMiniDanielsson/photos/m%C3%A5-2025-blive-%C3%A6rlighedens-%C3%A5rpolitikere-har-det-med-at-pynte-p%C3%A5-tingene-s%C3%A5dan-er-/1162191725845677/?_rdr,Facebook,Social media,2024,-2834.86377,-1124.318481,Who benefits socially and economically from energy islands? Is it fair?,True,negative
5902,1/13/2025 13:04:29,Valget af en energiø frem for en platformsløsning medfører koncentration af store energiomsætninger i få punkter og dermed øget sårbarhed af elforsyningen i Danmark og i resten af Europa. I lyset af øgede internationale spændinger bør dette valg revurderes.,Facebook user,"the choice of an energy island over a platform-based solution concentrates large energy flows in a few central points, thereby increasing the vulnerability of the electricity supply in denmark and across europe. given the rise in international tensions, this decision should be reconsidered.",1/8/2024,https://www.facebook.com/groups/klimarealisme.dk/posts/1759445747937610/?_rdr,Facebook,Social media,2024,160.099762,-130.842148,Energy security: will we have a stable energy supply?,True,negative
5903,1/13/2025 13:06:35,"Ingen danske virksomheder udvikler eller producerer HVDC-udstyr, så der er ingen dansk interesse i at satse på uprøvede løsninger. Multiterminal offshore HVDC-løsninger bør ikke i nogen form indgå i projektet, før de nødvendige nye teknologier er fuldt afprøvet andre steder.",Facebook user,"no danish companies develop or manufacture hvdc equipment, so there is no danish interest in taking risks on untested solutions. multiterminal offshore hvdc solutions should not be included in the energy island project in any form until the necessary new technologies have been fully tested and proven in other contexts.",1/7/2025,https://www.facebook.com/groups/klimarealisme.dk/posts/1759445747937610/?_rdr,Facebook,Social media,2025,2350.671387,-90.951126,Uncertainty about High Voltage Direct Current (HVDC) technology.,True,negative
5904,1/13/2025 13:07:05,"I fagbladet Ingeniøren efterspørger seniorøkonom hos Kraka, Frederik Læssøe Nielsen, bare ét godt argument for at opføre Energiø Bornholm. 
Der er iflg. Kraka så mange udfordringer efterhånden, at det ikke længere giver mening:
💰 Statsstøtte på minimum 31,5 mia. iflg. Energistyrelsen.
🔌 Bidrager ikke med forsyningssikkerhed at installere flere vindmøller i Østersøen.
💧 PtX-produktion på Bornholm vil være ekstremt dyrt, da det er billigere at producere PtX med andre energikilder end havvind.",Other,"i'm asking for just one good argument for building energy island bornholm. according to kraka, there are now so many challenges that the project no longer makes sense:

the project requires state aid of at least 31.5 billion danish kroner according to the danish energy agency.

installing more wind turbines in the baltic sea does not contribute to security of energy supply.

power-to-x production on bornholm will be extremely expensive, as power-to-x production using energy sources other than offshore wind is cheaper.",6/21/2024,https://www.facebook.com/karnfull.dk/posts/-atomkraft-fremfor-energi%C3%B8-bornholm-kan-spare-danskerne-for-mindst-315-milliarde/859376799545270/,Facebook,Social media,2024,-2568.54541,-732.983032,Are there more cost-effective ways to reach the emissions targets?,True,Negative
5905,1/13/2025 13:14:04,"Vi kan glemme alt om “billig” strøm uanset om Energiøen kommer eller ej. Elenergi sælges til markedspris.
Dog får Bornholm en væsentlig større forsyningssikker hed med Energiøen tilsluttet det bornholmske net uanset denne har kabler til Sjælland eller Polen.",Facebook user,"everyone can forget about ""cheap"" electricity whether the energy island comes or not. electrical energy is sold at market price. however, bornholm will gain significantly improved security of supply with the energy island connected to bornholm's grid, regardless of whether the energy island has cables to zealand or poland.",11/16/2024,https://www.facebook.com/groups/3387083998202587/posts/helle-munk-ravnborg-har-stillet-disse-sp%C3%B8rgsm%C3%A5l-om-%C3%B8rsteds-seneste-udmelding-om-/3870632776514371/,Facebook,Social media,2024,-3015.297119,-1136.006348,Energy security: will we have a stable energy supply?,True,neither
6068,1/13/2025 11:26:34,"Extremly ekspensive. Extremly wounerable to bombing or sabotage. We come from a situation with dependence on one source of energi and wee build ourselves into the next.
Bad idea.",Facebook user,"i think that it is extremly ekspensive. i think that it is extremly wounerable to bombing or sabotage. i think that we come from a situation with dependence on one source of energi and wee build ourselves into the next.
i think that it is a bad idea.",11/19/2022,https://www.facebook.com/watch/?v=854154752703722,Facebook,Social media,2022,-1001.285583,745.544556,"Sabotage, cybersecurity, and critical infrastructure",True,"Negative,"
6069,1/13/2025 14:02:07,"Hmmm ved ikke lige GRØN energi
Synes ikke det hænger helt sammen når alle vindmøllevingerne bare bliver gravet ned
Så forsvinder det grønne lige som",Facebook user,"i'm not sure about green energy. it doesn't seem to make sense when all the wind turbine blades are just buried. this way, the green energy benefits disappear just like that.",1/12/2021,https://www.facebook.com/pfapension/videos/1924942850991951/?comment_id=3678038022242623&__tn__=R-R,Facebook,Social media,2021,2349.470703,1686.056519,Marine life and evironmental impact of constructing energy islands,True,Negative
6070,1/13/2025 11:24:12,"The amount of wind turbines makes no difference. A similar amount of power would be needed as backup for days with no wind. A source that can be turned on when needed, so solar is not it.",Facebook user,"i think that the amount of wind turbines makes no difference. a similar amount of power would be needed as backup for days with no wind. a source that can be turned on when needed, so solar is not it.",11/19/2022,https://www.facebook.com/watch/?v=854154752703722,Facebook,Social media,2022,2326.04248,1621.327759,Power-to-X and energy storage,True,negative
6071,1/13/2025 11:33:09,"We here in Ireland should copy them , looks great and then you would have no objections to the wind turbines",Facebook user,"i think that we here in ireland should copy them , and i think it looks great and then you would have no objections to the wind turbines",11/19/2002,https://www.facebook.com/watch/?v=854154752703722,Facebook,Social media,2002,1630.202026,1301.736572,None,True,Positive
6072,1/13/2025 11:35:48,What about the sea water which will be displaced by these islands ? Will it not add fuel to increase the water level ? And if most of the countries start doing so where the displaced sea water will go ? Needs a thinking,Facebook user,i am thinking about if the sea water which will be displaced by these islands ? will it not add fuel to increase the water level ? and if most of the countries start doing so where the displaced sea water will go ? needs a thinking,11/19/2002,https://www.facebook.com/watch/?v=854154752703722,Facebook,Social media,2002,1697.032471,-1066.733887,Marine life and evironmental impact of constructing energy islands,True,Negative
6073,1/13/2025 11:36:44,Love hearing news like this where countries will become independent from fossil fuels.,Facebook user,i love hearing news like this where countries will become independent from fossil fuels.,11/19/2022,https://www.facebook.com/watch/?v=854154752703722,Facebook,Social media,2022,1159.513428,1882.5177,None,True,Positive
6076,1/13/2025 11:46:26,"‘Energy islands are typically built in the open sea—where steady, strong wind conditions prevail, with high wave conditions and deep waters. These factors challenge the construction of the island because they offer only very short safe working weather windows. Another construction-related challenge is transporting building materials.

This raises the question, ""Why not use sand to construct the island instead of transporting artificial materials?"" Sand is an abundant seabed material in the immediate vicinity that can be a viable option’, says Nicholas Grunnet, coastal engineering specialist at DHI.",Other,"the danish energy island projects face significant challenges due to their location in the open sea, where harsh weather conditions, including high waves and deep waters, limit safe working periods for construction. additionally, transporting building materials is a major logistical difficulty. to address this, using sand, which is an abundant material found on the seabed near the construction sites, could be a viable alternative to relying on transported artificial materials.",11/8/2021,https://www.facebook.com/photo.php?fbid=10157947432961923&id=78314516922&set=a.498447446922,Facebook,Social media,2021,1085.11084,-92.056061,Marine life and evironmental impact of constructing energy islands,True,neither
6077,1/13/2025 11:45:28,supply of graveyard junk in few years to come?,Facebook user,i think that this will increase the supply of graveyard junk in few years to come?,11/19/2022,https://www.facebook.com/watch/?v=854154752703722,Facebook,Social media,2022,1486.574219,2504.217529,None,True,Neither
6079,1/13/2025 11:53:59,"Current domestic grid needs will explode with electric cars, unless you ration it's use, therefore defeating it's purpose.
And those turbines won't get there in row boats nor be built on card board and they also won't last to the date net zero is said to be expected.
Finally, unless energy cost like jumps like 10 fold (thus defeating it's world developing purpose), it could be a colossal money pit and ROI be as big as the winnie of people (not) thinking this transition through.
I dream big too but usually with my own money and real knowledge. And I actually want the common good to get better and to everyone. Hence this comment...",Facebook user,"the current domestic energy grid will be overwhelmed by the increased demand from electric cars unless energy usage is rationed, which would undermine the purpose of transitioning to electric vehicles. the construction and maintenance of the turbines for the danish “energy island” projects will require significant non-sustainable resources, as they cannot be transported in rowboats or built with flimsy materials like cardboard, and their durability is unlikely to extend to the projected net-zero target date. additionally, unless energy prices increase dramatically—potentially tenfold, which would defeat the goal of making sustainable energy accessible for global development—the project could become a massive financial failure with a poor return on investment. while the idea is ambitious, i believe such undertakings should be based on realistic knowledge and funded privately, not at the expense of the public. my goal is to genuinely improve the common good for everyone, which is why i am skeptical about this transition.",1/2/2023,https://www.facebook.com/watch/?v=1369517203881784,Facebook,Social media,2023,701.521179,894.184631,Who benefits socially and economically from energy islands? Is it fair?,True,Negative
6080,1/13/2025 11:51:06,"Energy Island Commissioning Celebration Held
The progress to date of the Energy Island Project was recognized recently during a “Commissioning Celebration” with trustees, alumni, staff, students, and visitors in the Power Plant’s Turbine Hall.

For more details visit: http://www.williamson.edu/newsevents/2014-15/energy-island-commissioning.htm",Facebook user,"energy island commissioning celebration held
the progress to date of the energy island project was recognized recently during a “commissioning celebration” with trustees, alumni, staff, students, and visitors in the power plant’s turbine hall.

for more details visit: http://www.williamson.edu/newsevents/2014-15/energy-island-commissioning.htm",3/31/2015,https://www.facebook.com/media/set/?set=a.1022322721128766.1073741945.147160455311668&_rdr,Facebook,Other,2015,978.625427,-1447.184326,None,True,positive
6082,1/13/2025 11:52:45,"This is gigantic. It's the next big step for the Danish wind turbine industry. We were leading on land, then we took the step offshore and now we are taking the step with energy islands, so it'll keep the Danish industry in a pioneering position.",Other,"i think that this is gigantic. ""it's the next big step for the danish wind turbine industry. we were leading on land, then we took the step offshore and now we are taking the step with energy islands, so it'll keep the danish industry in a pioneering position.",2/4/2021,https://www.facebook.com/photo/?fbid=111476587592144&set=a.102793398460463,Facebook,Social media,2021,889.944275,796.876892,Are energy islands a good investment for innovation and economic growth?,True,Positive
6083,1/13/2025 11:54:06,"And still we only have energy when the wind is blowing..
nuclear power is the only clean way forward at this point of time",Facebook user,the danish “energy island” projects will not solve the issue of unreliable energy supply because wind energy depends on weather conditions. nuclear power is the only clean and reliable solution at this point in time.,12/30/2022,https://www.facebook.com/watch/?v=1369517203881784,Facebook,Social media,2022,755.708557,864.494934,Is nuclear power an alternative to energy islands?,True,negative
6084,1/13/2025 11:54:44,"Each blade in those turbines is good for only one year, and each one costs thousands of dollars to make and takes several months to make. They are usually made with fiberglass or some kind of plastic…not eco friendly.
The transport of one blade is tricky and can take time to reach turbine location.
Birds often fly into them and are killed, as they don’t see the rotation of the turbines and the white color tends to “disappear” … also these turbines don’t have a noise to scare birds away.
While many are promoting green energy they need to look at all sides good and bad before implementing its use.",Facebook user,"each blade in those turbines is good for only one year, and each one costs thousands of dollars to make and takes several months to make. they are usually made with fiberglass or some kind of plastic…not eco friendly.
the transport of one blade is tricky and can take time to reach turbine location.
birds often fly into them and are killed, as they don’t see the rotation of the turbines and the white color tends to “disappear” … also these turbines don’t have a noise to scare birds away.
while many are promoting green energy they need to look at all sides good and bad before implementing its use.",7/13/2022,https://www.facebook.com/worldeconomicforum/videos/1135219900392726/?comment_id=598628644937275,Facebook,Social media,2022,2476.878906,2086.864502,Marine life and evironmental impact of constructing energy islands,True,Negative
6085,1/13/2025 11:55:28,"It will not just supply electricity for Danes but for other, neighbouring countries' electricity grids too. Although those countries have not yet been detailed, Prof Jacob Ostergaard of the Technical University of Denmark told the BBC that the UK could benefit, as well as Germany or the Netherlands. Green hydrogen would also be provided for use in shipping, aviation, industry and heavy transport.",Other,"it will not just supply electricity for danes but for other, neighbouring countries' electricity grids too. although those countries have not yet been detailed. the uk could benefit, as well as germany or the netherlands. green hydrogen would also be provided for use in shipping, aviation, industry and heavy transport.",2/4/2021,https://www.facebook.com/photo/?fbid=111476587592144&set=a.102793398460463,Facebook,Social media,2021,423.122528,477.819794,Who benefits socially and economically from energy islands? Is it fair?,True,positive
6086,1/13/2025 11:57:05,"There might be some damage to birds or some other unintended consequences, but time is short if we are going to prevent calamity.",Facebook user,"there might be some damage to birds or some other unintended consequences, but time is short if we are going to prevent calamity.",7/12/2022,https://www.facebook.com/watch/?v=1135219900392726,Facebook,Social media,2022,2464.925537,2414.965576,Marine life and evironmental impact of constructing energy islands,True,negative
6088,1/13/2025 11:58:40,The purpose is to export power,Facebook user,the purpose is to export power,7/12/2022,https://www.facebook.com/watch/?v=1135219900392726,Facebook,Social media,2022,2271.138184,842.004822,None,True,Positive
